material;id_tienda;stock_restaurado
000000000400329009;3085;355
000000000000141360;3098;1512
000000000400329003;3225;432
000000000000351992;3094;9
000000000000506147;3094;24
000000000000218917;3187;97
000000000000635466;3172;51
000000000665656001;3206;26
000000000000640143;3180;49
000000000668190001;3225;162
000000000000017739;3088;148
000000000000663046;3092;41
000000000000286465;3180;114
000000000000639896;3223;134
000000000400329004;3193;1084
000000000000176169;3187;276
000000000000018292;3098;479
000000000000561188;3225;15
000000000000826649;3092;90
000000000000621034;3086;338
000000000000355630;3089;2020
000000000000636691;3225;37
000000000000174295;3089;104
000000000000173896;3172;77
000000000000781195;3088;74
000000000000146753;3088;131
000000000000667694;3074;12
000000000000631323;3091;29
000000000645975005;3212;812
000000000000652700;3225;46
000000000000894768;3091;47
000000000401851006;3098;16
000000000000145237;3098;239
000000000000146509;3212;473
000000000000178089;3172;108
000000000000767397;3091;350
000000000000759658;3092;120
000000000000133180;3088;253
000000000402629001;3212;257
000000000000172482;3092;649
000000000000010586;3094;440
000000000000630079;3223;12
000000000000182689;3089;38
000000000000776038;3092;185
000000000665771001;3098;52
000000000000133179;3091;138
000000000000133181;3187;50
000000000000639040;3225;64
000000000000533072;3089;12
000000000000191021;3086;122
000000000000035129;3074;126
000000000000146527;3089;27
000000000000607906;3086;148
000000000000611421;3074;465
000000000622768006;3187;63
000000000401867002;3094;62
000000000000170847;3187;134
000000000000637755;3098;44
000000000654770002;3225;71
000000000000052679;3093;97
000000000000506149;3211;30
000000000666059002;3098;15
000000000645975004;3212;277
000000000000179743;3223;24
000000000000665212;3180;56
000000000000941356;3172;602
000000000000624684;3206;132
000000000402163006;3206;31
000000000000688938;3098;32
000000000000759661;3212;83
000000000000661854;3094;162
000000000000355630;3187;4054
000000000000006557;3223;92
000000000000627254;3172;75
000000000000180017;3093;30
000000000000623594;3088;227
000000000000015769;3091;22
000000000000009009;3086;168
000000000000010631;3091;82
000000000000739961;3085;35
000000000000638517;3206;10
000000000000146214;3180;43
000000000000158522;3225;28
000000000000007390;3206;1119
000000000000647468;3187;69
000000000000634994;3225;91
000000000000631249;3180;216
000000000000203300;3206;9
000000000000634900;3094;34
000000000000355904;3092;43
000000000000010528;3091;34
000000000400329001;3098;1502
000000000000652985;3211;40
000000000000004912;3085;588
000000000000663046;3193;27
000000000000634834;3212;30
000000000000197613;3085;53
000000000000308550;3211;16
000000000000766964;3223;15
000000000000960219;3193;88
000000000000967746;3172;27
000000000000860193;3172;168
000000000000006542;3223;253
000000000000145237;3180;439
000000000000645433;3180;94
000000000000612861;3206;75
000000000000510814;3086;19
000000000000749097;3091;225
000000000000010511;3206;44
000000000000052392;3074;210
000000000000663651;3086;28
000000000000176788;3172;87
000000000000004901;3089;31
000000000000614113;3225;87
000000000000606698;3074;259
000000000000544171;3089;183
000000000000519771;3172;18
000000000000638619;3089;22
000000000000501361;3091;399
000000000000649345;3098;126
000000000000178089;3212;81
000000000000627254;3074;54
000000000000146215;3092;46
000000000000662178;3211;124
000000000400071001;3223;66
000000000000217112;3211;18
000000000000615003;3093;60
000000000000816587;3094;323
000000000000118603;3172;112
000000000000828564;3089;202
000000000000133179;3206;191
000000000000052663;3206;45
000000000000210403;3088;215
000000000000349368;3211;2972
000000000000633967;3172;244
000000000000351783;3180;183
000000000000173896;3094;35
000000000000501362;3187;612
000000000000169183;3085;93
000000000000622704;3092;22
000000000000666914;3211;144
000000000401867004;3206;45
000000000000141270;3180;205
000000000000634412;3091;93
000000000000349368;3089;4436
000000000000052656;3091;95
000000000000175894;3180;28
000000000000024727;3092;336
000000000000645478;3225;96
000000000000005966;3074;5
000000000000662178;3089;91
000000000000650626;3193;44
000000000000158525;3172;120
000000000000754765;3225;24
000000000000646202;3223;365
000000000000024197;3085;66
000000000000561523;3088;16
000000000000635684;3085;42
000000000000655096;3180;9
000000000000816588;3088;298
000000000000665799;3212;10
000000000648870001;3091;64
000000000664214001;3074;41
000000000000118791;3089;49
000000000650100002;3093;88
000000000000194269;3093;48
000000000668610002;3088;75
000000000000543393;3088;32
000000000000905315;3225;21
000000000000640021;3223;62
000000000000170080;3172;156
000000000000251252;3223;63
000000000000211061;3088;45
000000000000779613;3093;32
000000000000899947;3225;488
000000000000653377;3193;354
000000000000539908;3092;52
000000000000052676;3094;87
000000000000217922;3088;288
000000000000210064;3172;28914
000000000000667762;3193;76
000000000000652466;3206;112
000000000000191007;3193;268
000000000000624993;3193;16
000000000000652467;3223;57
000000000000667694;3211;22
000000000400329004;3094;454
000000000000006455;3098;145
000000000000667672;3180;24
000000000000023002;3187;146
000000000000328254;3187;48
000000000000663242;3180;179
000000000000913285;3172;37
000000000000665275;3074;97
000000000000646203;3089;72
000000000000638619;3094;20
000000000000981938;3092;89
000000000000215841;3088;932
000000000000358359;3172;190
000000000402160009;3172;140
000000000000568764;3094;20
000000000000661120;3098;205
000000000641229002;3098;49
000000000000008914;3098;541
000000000647039002;3088;38
000000000000562128;3211;278
000000000000181373;3172;27
000000000000899948;3091;1375
000000000000653352;3091;18
000000000000006444;3085;687
000000000000646203;3212;170
000000000000633961;3088;38
000000000000634412;3098;226
000000000000976753;3212;247
000000000000666016;3223;18
000000000000146527;3092;41
000000000000639787;3085;32
000000000000628711;3085;32
000000000000666016;3094;18
000000000400329004;3172;850
000000000000052658;3093;257
000000000000941356;3225;309
000000000000648519;3092;18
000000000000639041;3206;64
000000000000006668;3089;9
000000000000668188;3085;77
000000000000533071;3180;44
000000000000662372;3212;336
000000000000652972;3187;62
000000000000006107;3172;1043
000000000000960219;3086;310
000000000000006143;3172;623
000000000000731782;3093;543
000000000000215841;3223;7793
000000000401724009;3193;802
000000000000164124;3094;149
000000000000604494;3086;11
000000000000176788;3092;66
000000000000142838;3172;515
000000000000538415;3211;45
000000000000665845;3085;26
000000000000665845;3206;26
000000000000967746;3223;26
000000000000007482;3172;357
000000000000056648;3193;54
000000000000607261;3225;38
000000000000581680;3223;100
000000000000568929;3085;45
000000000000639039;3098;90
000000000000643026;3172;270
000000000000561524;3094;10
000000000000004912;3093;771
000000000000212914;3098;68
000000000000977143;3225;28
000000000000007087;3211;93
000000000000991225;3091;51
000000000000648519;3088;14
000000000000566684;3206;462
000000000000938543;3089;85
000000000000217922;3089;157
000000000000652489;3172;16
000000000000213396;3074;18
000000000000010659;3193;109
000000000000141189;3172;53
000000000000133342;3187;61
000000000000628113;3223;563
000000000000688937;3225;38
000000000000663242;3085;64
000000000401861004;3193;266
000000000622768002;3206;124
000000000000661594;3086;27
000000000000165488;3088;336
000000000000148242;3098;27
000000000402135002;3085;38
000000000000633961;3172;58
000000000000052107;3093;430
000000000634844003;3089;30
000000000000646070;3092;580
000000000402053001;3187;48
000000000000006542;3193;218
000000000000017739;3086;125
000000000400067002;3180;334
000000000000010688;3086;145
000000000000130196;3089;246
000000000648870003;3098;64
000000000000035196;3211;32
000000000000134123;3172;137
000000000000629401;3206;72
000000000000638621;3206;26
000000000000174785;3193;51
000000000401926001;3172;30
000000000000638276;3225;21
000000000000663156;3074;210
000000000000146527;3212;90
000000000000543098;3085;24
000000000000191246;3088;157
000000000000570705;3180;48
000000000000615836;3089;59
000000000000645478;3089;134
000000000000648732;3088;23
000000000668610002;3172;150
000000000000007504;3088;773
000000000000128223;3206;113
000000000000014362;3223;43
000000000000010521;3225;252
000000000000758872;3172;253
000000000000566323;3225;20
000000000000142838;3086;116
000000000000217922;3086;412
000000000000607261;3094;32
000000000000032136;3085;170
000000000000916912;3212;35
000000000400218001;3206;98
000000000000010478;3193;28
000000000000191250;3086;132
000000000000606698;3187;79
000000000402613002;3088;1671
000000000000810438;3180;51
000000000665420002;3223;97
000000000401724015;3211;358
000000000000907292;3086;215
000000000000145238;3206;146
000000000000006466;3098;123
000000000000781021;3225;51
000000000648870002;3180;55
000000000401914004;3206;162
000000000000612808;3187;118
000000000000163044;3211;48
000000000000146527;3172;61
000000000000120789;3180;39
000000000000871178;3088;57
000000000000620407;3085;1345
000000000000128229;3187;35
000000000000597758;3193;51
000000000000901934;3212;266
000000000000516747;3225;1119
000000000000031910;3086;568
000000000000532217;3088;33
000000000000351787;3187;86
000000000000133179;3098;803
000000000000606624;3193;10
000000000665771002;3085;50
000000000000816587;3187;290
000000000000628527;3088;78
000000000402197001;3172;89
000000000000955556;3094;34
000000000000188148;3098;1451
000000000000349179;3086;444
000000000000132462;3085;1235
000000000402163013;3212;123
000000000000505749;3085;232
000000000000156185;3172;37
000000000000567912;3098;29
000000000000009671;3086;58
000000000000015532;3172;80
000000000000010680;3193;95
000000000000218099;3092;46
000000000000052656;3206;66
000000000000010662;3093;20
000000000000964689;3223;155
000000000000607911;3212;76
000000000000324538;3225;71
000000000647039003;3086;44
000000000000665741;3180;821
000000000628439001;3180;24
000000000000177512;3206;2063
000000000000621936;3074;95
000000000000008914;3180;1936
000000000000973574;3091;8
000000000000014362;3074;37
000000000000010592;3093;49
000000000000141271;3211;58
000000000000668127;3089;234
000000000000031357;3086;35
000000000650059002;3172;315
000000000000632285;3212;71
000000000000815394;3092;16
000000000000006457;3211;461
000000000000628113;3088;673
000000000402163020;3225;27
000000000000628711;3093;314
000000000000501362;3086;791
000000000400329004;3211;488
000000000000218597;3089;46
000000000000543099;3085;13
000000000000324013;3086;135
000000000000005256;3074;178
000000000000781021;3212;62
000000000000324013;3172;222
000000000000652985;3187;395
000000000000900819;3089;395
000000000000617381;3089;28
000000000000217922;3212;311
000000000000024599;3091;211
000000000000619699;3086;22
000000000000146215;3074;64
000000000000626165;3092;61
000000000000639040;3187;84
000000000000147552;3172;382
000000000000667600;3085;65
000000000000652984;3088;82
000000000000663245;3093;49
000000000000664937;3094;24
000000000000220630;3180;19
000000000000815281;3088;40
000000000000622001;3091;512
000000000000576939;3092;43
000000000400055005;3187;246
000000000402124004;3085;95
000000000000741322;3193;56
000000000402197001;3092;92
000000000402053001;3092;64
000000000000638276;3193;30
000000000000539908;3088;220
000000000000635301;3172;25
000000000000758872;3212;185
000000000000351787;3193;69
000000000000020321;3086;171
000000000000652972;3089;69
000000000000154634;3187;26
000000000000057969;3187;1362
000000000000781199;3206;33
000000000000164153;3211;431
